Fecha y Hora de Inicio (dd/MM/aaaa  HH:mm:ss),Fecha y Hora de Finalización (dd/MM/aaaa  HH:mm:ss),"PM10 (ug/m3)
01/24/2022 04:00:00 AM,01/24/2022 04:59:59 AM,35.8876588,0.7025641,298.2871795,25.0076923,0,754.7557692,86.9128205,0
01/24/2022 05:00:00 AM,01/24/2022 05:59:59 AM,56.0012891,0.525641,273.4897436,24.6564103,0,754.9615385,88.1128205,0
01/24/2022 06:00:00 AM,01/24/2022 06:59:59 AM,65.2305678,1.0410256,307.5410256,24.8948718,0,755.325,84.7564103,7.6641026
01/24/2022 07:00:00 AM,01/24/2022 07:59:59 AM,52.1468236,1.2405405,338.8324324,25.2540541,0,755.7466216,83.8513514,46.6756757
01/24/2022 08:00:00 AM,01/24/2022 08:59:59 AM,52.5908018,0.5307692,118.6692308,27.0538462,0,756.3096154,78.7871795,63.4179487
01/24/2022 09:00:00 AM,01/24/2022 09:59:59 AM,45.0841735,0.5179487,115.125641,28.9410256,0,756.5730769,70.925641,88.8179487
01/24/2022 10:00:00 AM,01/24/2022 10:59:59 AM,51.6283607,0.7025641,217.0205128,31.1230769,0,756.475,64.9538462,286.0487179
01/24/2022 11:00:00 AM,01/24/2022 11:59:59 AM,85.5966326,0.9447368,201.7868421,32.6394737,0,756.2368421,60.931579,712.7552632
01/24/2022 01:00:00 PM,01/24/2022 01:59:59 PM,86.2817212,1.1026316,213.2368421,32.8342105,0,755.1789474,60.4736842,697.9473684
01/24/2022 02:00:00 PM,01/24/2022 02:59:59 PM,97.1529675,1.1447368,210.7131579,32.6131579,0,754.6539474,59.7578947,583.8789474
01/24/2022 04:00:00 PM,01/24/2022 04:59:59 PM,70.9918115,1.3615385,295.925641,31.074359,0,754.25,60.6871795,114.0846154
01/24/2022 05:00:00 PM,01/24/2022 05:59:59 PM,84.922392,1.6157895,306.4657895,28.9368421,0,754.5888158,66.7631579,40.15
01/24/2022 06:00:00 PM,01/24/2022 06:59:59 PM,73.0257463,1.9230769,312.5410256,27.1461539,0,755.0096154,74.4410256,0.7487179
01/24/2022 07:00:00 PM,01/24/2022 07:59:59 PM,44.4436282,1.8615385,313.9153846,26.3025641,0,755.3807692,75.874359,0
01/24/2022 08:00:00 PM,01/24/2022 08:59:59 PM,39.6072231,1.3131579,315.5105263,25.7947368,0,755.8263158,76.5236842,0
01/24/2022 09:00:00 PM,01/24/2022 09:59:59 PM,51.3293765,1.1578947,309.9,25.4578947,0,756.1875,77.2605263,0
01/24/2022 10:00:00 PM,01/24/2022 10:59:59 PM,37.7826717,1.2128205,309.2923077,25.1974359,0,756.2846154,77.3794872,0
01/24/2022 11:00:00 PM,01/24/2022 11:59:59 PM,35.2618285,1.3666667,319.4948718,25.0076923,0,756.0403846,78.0564103,0
01/25/2022 12:00:00 AM,01/25/2022 12:59:59 AM,49.1909351,0.6410256,237.6230769,24.0461539,0,755.6365385,81.6102564,0
01/25/2022 01:00:00 AM,01/25/2022 01:59:59 AM,25.5540282,0.5405405,203.3763158,23.65,0,755.1552632,84.35,0
01/25/2022 02:00:00 AM,01/25/2022 02:59:59 AM,33.2344869,0.8871795,320.2410256,24.0923077,0,754.9557692,87.4410256,0
01/25/2022 03:00:00 AM,01/25/2022 03:59:59 AM,26.9924779,0.1307692,38.4102564,23.4230769,0,754.9923077,90.448718,0
01/25/2022 04:00:00 AM,01/25/2022 04:59:59 AM,22.0605627,0.0837838,13.5891892,22.8972973,0,755.0777027,93.227027,0
01/25/2022 05:00:00 AM,01/25/2022 05:59:59 AM,28.0436803,0.3358974,15.2051282,22.4564103,0,755.4730769,93.6435897,0
01/25/2022 06:00:00 AM,01/25/2022 06:59:59 AM,27.3783085,0.5692308,110.2871795,22.3230769,0,755.8653846,95.1923077,7.4179487
01/25/2022 07:00:00 AM,01/25/2022 07:59:59 AM,29.8450163,0.5552632,269.8578947,23.8710526,0,756.5328947,92.2947368,45.5973684
01/25/2022 08:00:00 AM,01/25/2022 08:59:59 AM,37.3353164,0.4333333,175.5538462,26.9692308,0,757.1557692,77.2153846,60.3692308
01/25/2022 09:00:00 AM,01/25/2022 09:59:59 AM,40.2312028,0.5179487,120.1897436,29.3974359,0,757.2923077,64.8384615,82.5871795
01/25/2022 10:00:00 AM,01/25/2022 10:59:59 AM,45.6616885,0.4394737,126.0947368,31.7236842,0,757.2236842,56.9868421,283.4868421
01/25/2022 11:00:00 AM,01/25/2022 11:59:59 AM,44.2963773,1.2368421,200.2078947,32.5324324,0,756.9986842,57.4947368,744.5526316
01/25/2022 12:00:00 PM,01/25/2022 12:59:59 PM,101.8231636,1.0692308,216.8948718,32.3230769,0,756.6,58.9236842,767.2487179
01/25/2022 01:00:00 PM,01/25/2022 01:59:59 PM,74.0331057,1.2153846,216.074359,33.0410256,0,756.0788462,57.1076923,708.774359
01/25/2022 02:00:00 PM,01/25/2022 02:59:59 PM,83.9375436,1.3702703,211.4447368,32.6973684,0.0189474,755.4710526,57.25,594.9973684
01/25/2022 03:00:00 PM,01/25/2022 03:59:59 PM,84.3394898,0.7846154,240.0282051,33.0692308,0,755.0153846,56.1538462,360.8538462
01/25/2022 04:00:00 PM,01/25/2022 04:59:59 PM,71.3059371,0.7205128,261.1820513,31.7384615,0,754.9192308,59.4384615,117.8153846
01/25/2022 05:00:00 PM,01/25/2022 05:59:59 PM,62.0396655,0.8236842,295.1078947,29.7078947,0,755.1335526,66.8342105,38.2447368
01/25/2022 06:00:00 PM,01/25/2022 06:59:59 PM,88.5893721,1.55,310.2921053,27.4552632,0,755.5203947,76.2552632,0.2
01/25/2022 07:00:00 PM,01/25/2022 07:59:59 PM,54.9829912,1.3769231,313.1717949,26.4615385,0,756.125,79.8230769,0
01/25/2022 08:00:00 PM,01/25/2022 08:59:59 PM,40.2756321,1.5315789,314.5184211,26.1394737,0,756.6809211,81.1236842,0
01/25/2022 09:00:00 PM,01/25/2022 09:59:59 PM,37.8741212,1.025641,327.3358974,25.5,0,757.0384615,84.2,0
01/25/2022 10:00:00 PM,01/25/2022 10:59:59 PM,63.567209,0.6589744,291.5205128,25.0076923,0,757.1923077,86.1128205,0
01/25/2022 11:00:00 PM,01/25/2022 11:59:59 PM,38.7954751,0.5421053,257.9368421,24.8078947,0,756.9375,87.1052632,0
01/26/2022 12:00:00 AM,01/26/2022 12:59:59 AM,36.7109565,0.35,154.5575,24.255,0,756.721875,89.5475,0
01/26/2022 01:00:00 AM,01/26/2022 01:59:59 AM,37.637063,0.2894737,92.3131579,23.8789474,0,756.4559211,90.8526316,0
01/26/2022 02:00:00 AM,01/26/2022 02:59:59 AM,24.9369753,0.0921053,5.5947368,23.2710526,0,756.0473684,92.4789474,0
01/26/2022 03:00:00 AM,01/26/2022 03:59:59 AM,29.4739529,0.1358974,31.9512821,22.9025641,0,755.9307692,93.7333333,0
01/26/2022 04:00:00 AM,01/26/2022 04:59:59 AM,27.7089905,0.4282051,77.1051282,22.625641,0,756.0807692,94.6051282,0
01/26/2022 05:00:00 AM,01/26/2022 05:59:59 AM,23.2413685,0.3184211,5.0789474,22.5289474,0,756.4756579,95.5710526,0
01/26/2022 06:00:00 AM,01/26/2022 06:59:59 AM,26.5762548,0.3538462,28.3769231,22.925641,0,756.8288462,95.9846154,8.1974359
01/26/2022 07:00:00 AM,01/26/2022 07:59:59 AM,45.0608287,0.3512821,50.3692308,24.9025641,0,757.4076923,92.0153846,52.1179487
01/26/2022 08:00:00 AM,01/26/2022 08:59:59 AM,57.0367178,0.5473684,73.9684211,27.581579,0,757.9756579,81.4605263,71.8052632
01/26/2022 09:00:00 AM,01/26/2022 09:59:59 AM,68.4647378,0.5868421,87.7342105,29.5736842,0,758.1513158,73.25,116.4631579
01/26/2022 10:00:00 AM,01/26/2022 10:59:59 AM,93.9650855,0.5974359,77.4615385,31.5384615,0,757.9211538,64.9615385,289.5794872
01/26/2022 11:00:00 AM,01/26/2022 11:59:59 AM,66.5944615,0.6615385,132.2846154,33.4794872,0,757.4576923,58.5871795,614.9564103
01/26/2022 12:00:00 PM,01/26/2022 12:59:59 PM,81.3569339,1.1289474,210.1526316,30.881579,0,756.8309211,72.3763158,399.05
01/26/2022 01:00:00 PM,01/26/2022 01:59:59 PM,82.5144687,1.125641,212.2128205,31.7589744,0,756.2173077,67.7666667,629.6846154
01/26/2022 02:00:00 PM,01/26/2022 02:59:59 PM,70.5000751,0.9820513,215.0076923,30.5846154,0,755.6115385,69.0384615,261.5076923
01/26/2022 03:00:00 PM,01/26/2022 03:59:59 PM,95.3329543,0.75,239.5184211,30.881579,0,755.3371622,66.9210526,221.5447368
01/26/2022 04:00:00 PM,01/26/2022 04:59:59 PM,78.9046317,0.75,265.1894737,31.1026316,0,755.3092105,65.3236842,150.8736842
01/26/2022 05:00:00 PM,01/26/2022 05:59:59 PM,76.5964158,1.2769231,290.2205128,29.2692308,0,755.4711538,69.9358974,48.5923077
01/26/2022 06:00:00 PM,01/26/2022 06:59:59 PM,70.9228989,1.7923077,310.5717949,27.2871795,0,755.8634615,77.2051282,0.6102564
01/26/2022 07:00:00 PM,01/26/2022 07:59:59 PM,56.3679899,1.5973684,310.4710526,26.6131579,0,756.4756579,79.7289474,0
01/26/2022 08:00:00 PM,01/26/2022 08:59:59 PM,38.2798632,1.5948718,313.5358974,26.1820513,0,756.9788462,80.7102564,0
01/26/2022 09:00:00 PM,01/26/2022 09:59:59 PM,34.7344272,1.274359,321.9025641,25.7333333,0,757.3038462,80.8,0
01/26/2022 10:00:00 PM,01/26/2022 10:59:59 PM,36.4967797,1.6947368,312.3447368,25.5552632,0,757.3519737,81.0078947,0
01/26/2022 11:00:00 PM,01/26/2022 11:59:59 PM,28.7342266,2.0657895,308.3394737,25.4605263,0,757.0815789,83.5210526,0
01/27/2022 12:00:00 AM,01/27/2022 12:59:59 AM,23.6169951,2.1,308.2461538,25.4,0,756.8826923,83.4025641,0
01/27/2022 01:00:00 AM,01/27/2022 01:59:59 AM,23.6917185,1.9384615,311.5846154,25.2435897,0,756.5711538,84.6051282,0
01/27/2022 02:00:00 AM,01/27/2022 02:59:59 AM,20.5749042,1.3447368,309.8631579,25.1657895,0,756.2348684,85.9526316,0
01/27/2022 03:00:00 AM,01/27/2022 03:59:59 AM,26.9897199,0.8487179,312.4051282,25.1,0,755.9653846,87.3128205,0
01/27/2022 04:00:00 AM,01/27/2022 04:59:59 AM,34.0140304,0.7128205,308.374359,24.9974359,0,756.1211538,87.8897436,0
01/27/2022 05:00:00 AM,01/27/2022 05:59:59 AM,32.3656785,0.3263158,81.1,24.1368421,0,756.5289474,90.4947368,0
01/27/2022 06:00:00 AM,01/27/2022 06:59:59 AM,48.0298338,0.5710526,35.0210526,23.1421053,0,756.8861842,93.7789474,7.2026316
01/27/2022 07:00:00 AM,01/27/2022 07:59:59 AM,41.2047704,0.2897436,96.6102564,24.374359,0,757.5519231,91.2589744,53.2435897
01/27/2022 08:00:00 AM,01/27/2022 08:59:59 AM,48.3656956,0.5342105,165.1236842,26.6289474,0,758.2697368,82.9842105,75.6710526
01/27/2022 09:00:00 AM,01/27/2022 09:59:59 AM,44.1164171,0.5666667,162.1820513,28.5794872,0,758.3019231,74.525641,101.6538462
01/27/2022 10:00:00 AM,01/27/2022 10:59:59 AM,39.520487,0.4230769,131.3769231,31.2923077,0,758.2096154,64.2461539,321.9538462
01/27/2022 11:00:00 AM,01/27/2022 11:59:59 AM,51.2577228,0.9921053,212.6342105,32.15,0,757.9401316,64.2394737,620.2921053
01/27/2022 01:00:00 PM,01/27/2022 01:59:59 PM,78.1035911,1.0461538,213.225641,32.7461539,0,757.0461538,60.8897436,659.9820513
01/27/2022 02:00:00 PM,01/27/2022 02:59:59 PM,86.529853,1.0641026,216.7948718,33.4923077,0,756.4365385,57.8435897,593.0307692
01/27/2022 03:00:00 PM,01/27/2022 03:59:59 PM,105.2141077,0.8945946,270.3789474,33.4289474,0,756.0809211,55.2526316,380.2157895
01/27/2022 04:00:00 PM,01/27/2022 04:59:59 PM,69.2521083,0.925641,285.4435897,31.9820513,0,755.9384615,58.0974359,142.0051282
01/27/2022 05:00:00 PM,01/27/2022 05:59:59 PM,70.747501,1.4846154,295.5487179,29.6307692,0,756.1288462,67.8102564,44.9205128
01/27/2022 06:00:00 PM,01/27/2022 06:59:59 PM,72.1268838,2.2,309.2756757,27.427027,0,756.4885135,75.527027,0.6864865
01/27/2022 07:00:00 PM,01/27/2022 07:59:59 PM,43.6977305,1.8794872,312.325641,26.5974359,0,756.8211538,78.9,0
01/27/2022 08:00:00 PM,01/27/2022 08:59:59 PM,33.9719599,2.0871795,310.1307692,26.2025641,0,757.3096154,81.8384615,0
01/27/2022 09:00:00 PM,01/27/2022 09:59:59 PM,28.9637298,1.7076923,317.9128205,25.8128205,0,757.7269231,82.2153846,0
01/27/2022 10:00:00 PM,01/27/2022 10:59:59 PM,29.5289148,0.9315789,330.7578947,25.4631579,0,757.9085526,83.1842105,0
01/27/2022 11:00:00 PM,01/27/2022 11:59:59 PM,44.4283592,0.7076923,311.9128205,24.9692308,0,757.6096154,85.5948718,0
01/28/2022 12:00:00 AM,01/28/2022 12:59:59 AM,40.0560655,0.5538462,267.5794872,24.4410256,0,757.2519231,87.8358974,0
01/28/2022 01:00:00 AM,01/28/2022 01:59:59 AM,63.7897681,1.0421053,316.7026316,24.1921053,0,756.8881579,88.9868421,0
01/28/2022 03:00:00 AM,01/28/2022 03:59:59 AM,76.1836516,0.7564103,327.9512821,24.0282051,0,756.1653846,91.5153846,0
01/28/2022 04:00:00 AM,01/28/2022 04:59:59 AM,70.5972622,0.3026316,67.5105263,23.7657895,0,756.225,92.881579,0
01/28/2022 05:00:00 AM,01/28/2022 05:59:59 AM,28.9641787,0.2051282,28.7230769,23.1230769,0,756.5115385,94.9871795,0
01/28/2022 06:00:00 AM,01/28/2022 06:59:59 AM,48.1509773,0.4487179,80.0564103,22.8512821,0,756.8884615,95.7358974,7.6461538
01/28/2022 07:00:00 AM,01/28/2022 07:59:59 AM,38.6184967,0.3342105,59.0421053,24.25,0,757.5157895,93.3631579,46.2289474
01/28/2022 08:00:00 AM,01/28/2022 08:59:59 AM,34.3235199,0.2736842,53.1131579,26.9,0,758.1769737,81.4789474,66.8657895
01/28/2022 09:00:00 AM,01/28/2022 09:59:59 AM,58.1598193,0.425641,96.4384615,29.425641,0,758.5865385,70.9282051,111.4
01/28/2022 10:00:00 AM,01/28/2022 10:59:59 AM,55.2436963,0.6179487,125.3589744,30.9307692,0,758.5288462,66.7820513,286.7769231
01/28/2022 11:00:00 AM,01/28/2022 11:59:59 AM,78.6064077,0.9552632,203.7263158,30.65,0,758.1493421,69.1868421,441.6684211
01/28/2022 12:00:00 PM,01/28/2022 12:59:59 PM,87.7855381,1.1051282,207.3230769,31.6615385,0,757.6615385,65.3846154,679.1897436
01/28/2022 01:00:00 PM,01/28/2022 01:59:59 PM,76.0908164,1.2,191.3435897,32.3,0,757.0923077,62.2102564,716.4410256
01/28/2022 02:00:00 PM,01/28/2022 02:59:59 PM,85.7748618,1.0447368,214.4921053,32.1763158,0,756.4973684,61.8131579,593.6526316
01/28/2022 03:00:00 PM,01/28/2022 03:59:59 PM,77.7933157,0.8868421,247.5236842,32.2578947,0,756.1263158,61.2710526,387.0684211
01/28/2022 04:00:00 PM,01/28/2022 04:59:59 PM,74.8967477,0.9820513,282.6051282,31.025641,0,756.1038462,64.6615385,138.8333333
01/28/2022 05:00:00 PM,01/28/2022 05:59:59 PM,71.5765506,1.2230769,299.3307692,29.0923077,0,756.3711538,70.048718,51.0461539
01/28/2022 06:00:00 PM,01/28/2022 06:59:59 PM,67.8704008,1.5789474,309.2315789,27.0184211,0,756.7164474,78.681579,0.8473684
01/28/2022 07:00:00 PM,01/28/2022 07:59:59 PM,39.5900117,2,313.1923077,26.1794872,0,757.0788462,83.1384615,0
01/28/2022 08:00:00 PM,01/28/2022 08:59:59 PM,25.6600139,1.9333333,311.4692308,25.9923077,0,757.7153846,84.4282051,0
01/28/2022 09:00:00 PM,01/28/2022 09:59:59 PM,22.659102,2.1210526,313.05,25.8973684,0,758.2618421,84.7921053,0
01/28/2022 10:00:00 PM,01/28/2022 10:59:59 PM,21.6159962,1.55,313.9526316,25.5578947,0,758.4532895,85.4605263,0
01/28/2022 11:00:00 PM,01/28/2022 11:59:59 PM,23.6897482,1.8717949,310.4769231,25.3820513,0,758.1961538,85.6205128,0
01/29/2022 12:00:00 AM,01/29/2022 12:59:59 AM,20.6991175,1.9897436,312.8307692,25.2128205,0,757.8692308,85.3538462,0
01/29/2022 01:00:00 AM,01/29/2022 01:59:59 AM,20.6338764,1.4184211,317.5289474,24.9736842,0,757.4822368,85.9868421,0
01/29/2022 02:00:00 AM,01/29/2022 02:59:59 AM,20.13773,0.95,320.0717949,24.648718,0,757.2326923,87.4307692,0
01/29/2022 03:00:00 AM,01/29/2022 03:59:59 AM,21.6564591,0.1025641,72.6307692,24.5,0,757.2653846,88.248718,0
01/29/2022 04:00:00 AM,01/29/2022 04:59:59 AM,23.7230463,0.45,221.9657895,24.7105263,0,757.3539474,86.9947368,0
01/29/2022 05:00:00 AM,01/29/2022 05:59:59 AM,30.312059,1.4815789,312.3736842,24.9,0,757.5177632,85.2447368,0
01/29/2022 06:00:00 AM,01/29/2022 06:59:59 AM,26.0930666,1.5692308,311.9307692,24.9025641,0,758.0403846,85.9564103,6.9461538
01/29/2022 07:00:00 AM,01/29/2022 07:59:59 AM,26.9965489,1.2102564,302.6615385,25.6282051,0,758.8596154,84.3333333,58.9871795
01/29/2022 08:00:00 AM,01/29/2022 08:59:59 AM,46.4368471,1.9763158,304.7368421,27.2184211,0,759.5447368,77.5578947,119.6052632
01/29/2022 09:00:00 AM,01/29/2022 09:59:59 AM,58.8703612,2.7974359,308.7205128,28.7897436,0,759.9269231,66.874359,221.1102564
01/29/2022 10:00:00 AM,01/29/2022 10:59:59 AM,73.9491632,2.2794872,302.5307692,30.5512821,0,760.0038462,60.8358974,566.1025641
01/29/2022 12:00:00 PM,01/29/2022 12:59:59 PM,97.3524851,2.3526316,309.6,31.8078947,0,759.0690789,52.6447368,756.8210526
01/29/2022 01:00:00 PM,01/29/2022 01:59:59 PM,59.4042661,2.0615385,309.2487179,32.4769231,0,758.2596154,48.1794872,734.6205128
01/29/2022 02:00:00 PM,01/29/2022 02:59:59 PM,44.627905,1.4051282,287.6282051,33.4051282,0,757.3326923,45.9307692,624.9282051
01/29/2022 03:00:00 PM,01/29/2022 03:59:59 PM,46.4223639,1.0421053,275.1421053,32.6868421,0,756.9809211,49.6763158,441.0526316
01/29/2022 04:00:00 PM,01/29/2022 04:59:59 PM,66.639241,1.1948718,275.4641026,30.3564103,0,757.0423077,58.1025641,135.2974359
01/29/2022 05:00:00 PM,01/29/2022 05:59:59 PM,55.8903949,1.4051282,298.5435897,28.3205128,0,757.3307692,64.0307692,59.2076923
01/29/2022 06:00:00 PM,01/29/2022 06:59:59 PM,49.1153221,1.9461538,307.2923077,26.5179487,0,757.5942308,71.7410256,0.8102564
01/29/2022 07:00:00 PM,01/29/2022 07:59:59 PM,27.9712202,2.0157895,310.05,25.7473684,0,758.0644737,76.7210526,0
01/29/2022 08:00:00 PM,01/29/2022 08:59:59 PM,20.2828421,1.3105263,310.1578947,25.4578947,0,758.5302632,79.2447368,0
01/29/2022 09:00:00 PM,01/29/2022 09:59:59 PM,33.8960773,1.2717949,310.4282051,25.1692308,0,758.9346154,82.7923077,0
01/29/2022 10:00:00 PM,01/29/2022 10:59:59 PM,30.8555245,1.0564103,310.5871795,24.9102564,0,759.1461538,83.3666667,0
01/29/2022 11:00:00 PM,01/29/2022 11:59:59 PM,27.5606617,1.1184211,311.0447368,24.6657895,0,758.9664474,84.1631579,0
01/30/2022 12:00:00 AM,01/30/2022 12:59:59 AM,25.6723965,0.8846154,312.9435897,24.3205128,0,758.5173077,85.1846154,0
01/30/2022 01:00:00 AM,01/30/2022 01:59:59 AM,24.5745179,0.8435897,312.9846154,23.8589744,0,757.9673077,86.8717949,0
01/30/2022 02:00:00 AM,01/30/2022 02:59:59 AM,24.0527929,0.8236842,307.4368421,24.1684211,0,757.4151316,86.3526316,0
01/30/2022 03:00:00 AM,01/30/2022 03:59:59 AM,21.6345701,1.5131579,312.2,24.5894737,0,757.2611842,84.5842105,0
01/30/2022 04:00:00 AM,01/30/2022 04:59:59 AM,16.4348639,1.1435897,310.6153846,24.625641,0,757.4173077,82.5410256,0
01/30/2022 05:00:00 AM,01/30/2022 05:59:59 AM,19.8743397,1.1641026,311.4102564,24.5051282,0,757.8384615,84.1641026,0
01/30/2022 06:00:00 AM,01/30/2022 06:59:59 AM,20.5121488,0.9631579,312.9815789,24.6289474,0,758.4256579,83.8394737,5.1710526
01/30/2022 07:00:00 AM,01/30/2022 07:59:59 AM,22.7740781,1.2846154,309.3641026,25.8307692,0,759.0057692,79.9076923,63.5128205
01/30/2022 08:00:00 AM,01/30/2022 08:59:59 AM,27.246026,1.8410256,305.2461538,27.7384615,0,759.6442308,71.7641026,117.0512821
01/30/2022 09:00:00 AM,01/30/2022 09:59:59 AM,34.4577489,2.2243243,309.2945946,29.2702703,0,759.9790541,62.6108108,182.1405405
01/30/2022 10:00:00 AM,01/30/2022 10:59:59 AM,47.6569062,2.5461538,305.9974359,30.2153846,0,759.95,59.4230769,552.6282051
01/30/2022 11:00:00 AM,01/30/2022 11:59:59 AM,55.1311283,1.9615385,302.7589744,31.2102564,0,759.5307692,57.9461539,588.7871795
01/30/2022 12:00:00 PM,01/30/2022 12:59:59 PM,51.6179327,1.8815789,305.1763158,32.1184211,0,758.8085526,53.4605263,684.8184211
01/30/2022 01:00:00 PM,01/30/2022 01:59:59 PM,34.9865013,1.7358974,292.1923077,33.2923077,0,758.0576923,48.2384615,747.2641026
01/30/2022 02:00:00 PM,01/30/2022 02:59:59 PM,59.1778258,1.5230769,292.5179487,33.6025641,0,757.3788462,46.1282051,626.7820513
01/30/2022 03:00:00 PM,01/30/2022 03:59:59 PM,54.518565,1.4131579,280.6947368,32.2789474,0,757.0361842,50.2868421,438.5368421
01/30/2022 04:00:00 PM,01/30/2022 04:59:59 PM,46.2817185,1.4763158,291.5447368,30.7421053,0,756.9967105,54.4605263,127.3684211
01/30/2022 05:00:00 PM,01/30/2022 05:59:59 PM,43.2557076,1.7,304.5512821,28.8820513,0,757.225,58.7974359,61.5948718
01/30/2022 06:00:00 PM,01/30/2022 06:59:59 PM,32.1709607,1.5820513,303.7487179,26.9410256,0,757.6326923,67.1435897,1.0666667
01/30/2022 07:00:00 PM,01/30/2022 07:59:59 PM,26.7753353,1.6105263,306.3342105,25.9973684,0,758.3111842,74.1973684,0
01/30/2022 08:00:00 PM,01/30/2022 08:59:59 PM,22.9540135,1.6589744,307.6641026,25.5820513,0,758.8442308,76.6717949,0
01/30/2022 09:00:00 PM,01/30/2022 09:59:59 PM,23.2610654,1.4076923,306.8717949,25.3025641,0,759.1596154,78.7897436,0
01/30/2022 10:00:00 PM,01/30/2022 10:59:59 PM,21.9934901,1.3368421,305.6842105,25.0552632,0,759.0907895,80.1394737,0
01/30/2022 11:00:00 PM,01/30/2022 11:59:59 PM,20.4317112,1.1842105,312.6657895,24.9026316,0,758.9013158,81.5078947,0
01/31/2022 12:00:00 AM,01/31/2022 12:59:59 AM,15.517355,1.2076923,312.7384615,24.8435897,0,758.5,83.2666667,0
01/31/2022 01:00:00 AM,01/31/2022 01:59:59 AM,22.0912632,0.9307692,308.1051282,24.6897436,0,757.9788462,84.7538462,0
01/31/2022 02:00:00 AM,01/31/2022 02:59:59 AM,26.8422199,0.8,313.8184211,24.5447368,0,757.5157895,85.7605263,0
01/31/2022 03:00:00 AM,01/31/2022 03:59:59 AM,29.2519776,0.5333333,305.7564103,24.2794872,0,757.2403846,88.0128205,0
01/31/2022 04:00:00 AM,01/31/2022 04:59:59 AM,40.3769083,0.5615385,229.6897436,23.9692308,0,757.3230769,88.5692308,0
01/31/2022 05:00:00 AM,01/31/2022 05:59:59 AM,20.4808429,0.4657895,262.3236842,23.8157895,0,757.5967105,90.5157895,0
01/31/2022 06:00:00 AM,01/31/2022 06:59:59 AM,33.3224055,0.5315789,215.9210526,23.9657895,0,758.0407895,89.5684211,7.6842105
01/31/2022 07:00:00 AM,01/31/2022 07:59:59 AM,37.3946263,0.3282051,125.3769231,24.4769231,0,758.6673077,89.2512821,53.8589744
01/31/2022 08:00:00 AM,01/31/2022 08:59:59 AM,62.3227916,1.1435897,319.5871795,27.1282051,0,759.1980769,79.7025641,76.0179487
01/31/2022 09:00:00 AM,01/31/2022 09:59:59 AM,31.0677324,0.5921053,216.8184211,29.0447368,0,759.2092105,69.6657895,92.8210526
01/31/2022 10:00:00 AM,01/31/2022 10:59:59 AM,35.6808207,0.874359,185.8025641,30.8,0,758.8461538,65.0538462,401.3769231
01/31/2022 11:00:00 AM,01/31/2022 11:59:59 AM,79.4655854,1.1025641,202.6538462,31.8230769,0,758.3846154,61.2307692,770.9487179
01/31/2022 12:00:00 PM,01/31/2022 12:59:59 PM,80.7901083,1.2815789,205.5552632,31.9789474,0,757.7210526,61.5605263,743.1184211
01/31/2022 01:00:00 PM,01/31/2022 01:59:59 PM,68.5682899,1.2473684,208.6921053,31.5368421,0,757.1013158,61.2421053,572.1315789
01/31/2022 02:00:00 PM,01/31/2022 02:59:59 PM,65.5770278,1.2384615,219.7282051,31.8666667,0,756.4211538,59.8205128,599.6538462
01/31/2022 03:00:00 PM,01/31/2022 03:59:59 PM,69.3456608,0.9564103,252.9641026,31.8589744,0,755.9769231,60.0051282,420.9358974
01/31/2022 04:00:00 PM,01/31/2022 04:59:59 PM,49.7684973,1.2105263,285.2631579,30.2763158,0,755.8756579,64.6236842,132.0578947
01/31/2022 05:00:00 PM,01/31/2022 05:59:59 PM,56.50588,1.5102564,296.5846154,28.6076923,0,756.0865385,68.1615385,58.6615385
01/31/2022 06:00:00 PM,01/31/2022 06:59:59 PM,49.3954036,2.1358974,307.9487179,26.6461539,0,756.7038462,76.2333333,0.9794872
01/31/2022 07:00:00 PM,01/31/2022 07:59:59 PM,27.4586329,2.1921053,308.0368421,26.1842105,0,757.3184211,78.0263158,0
01/31/2022 08:00:00 PM,01/31/2022 08:59:59 PM,18.1782883,2.0078947,314.2473684,25.9026316,0,757.9519737,78.8552632,0
01/31/2022 09:00:00 PM,01/31/2022 09:59:59 PM,20.7172831,1.6051282,317.7948718,25.6205128,0,758.3769231,81.0153846,0
01/31/2022 10:00:00 PM,01/31/2022 10:59:59 PM,22.8722907,1.5461538,313.2564103,25.4435897,0,758.3519231,81.6615385,0
01/31/2022 11:00:00 PM,01/31/2022 11:59:59 PM,19.0387769,0.9210526,308.3078947,25.3,0,757.9697368,83.2263158,0
